pathwaysNames	netSize	subnetSize	subnetScore	pvalues	qvalues	geneListEntrez	url
Signalling to p38 via RIT and RIN	218	32	7.582086405	0.157296273	0.40519721	816;2255;5527;26281;5720;3717;5687;5721;6711;28956;10142;5682;1742;5695;2250;409;1956;818;6014;673;5710;10818;145957;7314;2244;115727;6712;5719;22821;399473;4893;3690	http://www.ncbi.nlm.nih.gov/gene/?term= 816+2255+5527+26281+5720+3717+5687+5721+6711+28956+10142+5682+1742+5695+2250+409+1956+818+6014+673+5710+10818+145957+7314+2244+115727+6712+5719+22821+399473+4893+3690
IRS-mediated signalling	258	34	7.529355906	0.157927985	0.40519721	2534;816;2255;26281;5720;5721;5595;51422;5924;6711;28956;64121;5908;10142;5695;2247;1848;409;5694;818;10670;5710;2905;7248;5702;145957;115727;6712;10718;22821;2248;4763;4893;92335	http://www.ncbi.nlm.nih.gov/gene/?term= 2534+816+2255+26281+5720+5721+5595+51422+5924+6711+28956+64121+5908+10142+5695+2247+1848+409+5694+818+10670+5710+2905+7248+5702+145957+115727+6712+10718+22821+2248+4763+4893+92335
VEGFA-VEGFR2 Pathway	293	47	7.531300441	0.157927985	0.40519721	2534;5704;1535;816;63916;6093;2255;5566;5527;26281;3320;5720;5711;3717;5594;5721;5924;6711;28956;10142;3791;5682;10810;5879;153090;5695;5170;8844;409;207;5694;6233;1956;818;653361;5710;2905;5580;1536;161742;10818;7314;2244;115727;4296;6712;3265	http://www.ncbi.nlm.nih.gov/gene/?term= 2534+5704+1535+816+63916+6093+2255+5566+5527+26281+3320+5720+5711+3717+5594+5721+5924+6711+28956+10142+3791+5682+10810+5879+153090+5695+5170+8844+409+207+5694+6233+1956+818+653361+5710+2905+5580+1536+161742+10818+7314+2244+115727+4296+6712+3265
Beta-catenin independent WNT signaling	132	10	7.48484559	0.158559697	0.40519721	1856;7481;5721;2792;5695;144165;1173;94235;4920;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 1856+7481+5721+2792+5695+144165+1173+94235+4920+2787
G alpha (12/13) signalling events	72	4	7.47793993	0.159191409	0.40519721	10672;2792;94235;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 10672+2792+94235+2787
Thrombin signalling through proteinase activated receptors (PARs)	30	4	7.47793993	0.159191409	0.40519721	10672;2792;94235;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 10672+2792+94235+2787
MAPK family signaling cascades	259	41	7.4463314	0.160454833	0.40519721	2534;5704;816;5597;2255;5566;369;5527;26281;8550;5720;5711;3717;5721;7297;28956;10142;3337;1742;3572;5695;4609;5596;5694;6233;817;1956;818;2308;284;5710;148170;145957;7314;2244;115727;6712;3265;10718;22821;2248	http://www.ncbi.nlm.nih.gov/gene/?term= 2534+5704+816+5597+2255+5566+369+5527+26281+8550+5720+5711+3717+5721+7297+28956+10142+3337+1742+3572+5695+4609+5596+5694+6233+817+1956+818+2308+284+5710+148170+145957+7314+2244+115727+6712+3265+10718+22821+2248
Biological oxidations	138	12	7.420818706	0.161086545	0.40519721	1595;8574;4258;1565;2937;6822;218;1588;1580;7363;221357;11283	http://www.ncbi.nlm.nih.gov/gene/?term= 1595+8574+4258+1565+2937+6822+218+1588+1580+7363+221357+11283
Global Genome Nucleotide Excision Repair (GG-NER)	78	4	7.329126041	0.162349968	0.40519721	6119;5887;10038;10445	http://www.ncbi.nlm.nih.gov/gene/?term= 6119+5887+10038+10445
Hemostasis	326	34	7.235183221	0.166771952	0.40519721	492;10235;998;11343;2160;81704;5777;2335;6543;10672;5328;1088;5908;2792;56301;5270;7409;3688;1793;3708;221955;6850;94235;2244;682;2787;2814;2149;5627;2157;5104;2316;6714;4067	http://www.ncbi.nlm.nih.gov/gene/?term= 492+10235+998+11343+2160+81704+5777+2335+6543+10672+5328+1088+5908+2792+56301+5270+7409+3688+1793+3708+221955+6850+94235+2244+682+2787+2814+2149+5627+2157+5104+2316+6714+4067
The citric acid (TCA) cycle and respiratory electron transport	129	7	7.197451334	0.171193936	0.40519721	51660;374291;5160;4704;4714;3419;126328	http://www.ncbi.nlm.nih.gov/gene/?term= 51660+374291+5160+4704+4714+3419+126328
Nucleotide Excision Repair	105	3	7.111943321	0.179406191	0.40519721	6119;1642;10445	http://www.ncbi.nlm.nih.gov/gene/?term= 6119+1642+10445
Diseases of signal transduction	220	17	7.058386414	0.180037903	0.40519721	2255;26281;5720;83933;22938;5721;10014;23493;5695;5295;1956;4851;5710;50852;7314;388585;54492	http://www.ncbi.nlm.nih.gov/gene/?term= 2255+26281+5720+83933+22938+5721+10014+23493+5695+5295+1956+4851+5710+50852+7314+388585+54492
Separation of Sister Chromatids	158	14	6.971527603	0.184459886	0.40519721	996;5720;5721;991;11130;5695;1060;220134;5710;11243;151246;4085;378708;55920	http://www.ncbi.nlm.nih.gov/gene/?term= 996+5720+5721+991+11130+5695+1060+220134+5710+11243+151246+4085+378708+55920
Assembly of the primary cilium	164	12	6.892579026	0.189513582	0.40519721	8481;5566;8655;4751;117177;10142;64792;55142;582;11336;9814;26146	http://www.ncbi.nlm.nih.gov/gene/?term= 8481+5566+8655+4751+117177+10142+64792+55142+582+11336+9814+26146
Mitotic Anaphase	168	14	6.895660784	0.189513582	0.40519721	996;5527;5720;5721;991;11130;151648;5695;1060;220134;5710;11243;378708;55920	http://www.ncbi.nlm.nih.gov/gene/?term= 996+5527+5720+5721+991+11130+151648+5695+1060+220134+5710+11243+378708+55920
Phase 1 - Functionalization of compounds	47	5	6.881508099	0.190145294	0.40519721	1595;1565;218;1580;11283	http://www.ncbi.nlm.nih.gov/gene/?term= 1595+1565+218+1580+11283
Metabolism of proteins	784	83	6.875806202	0.190777006	0.40519721	6224;3479;56052;51121;29927;55650;8668;6175;1215;9117;5372;2999;5283;6729;1522;1917;84061;3646;6217;6158;6143;9570;9487;374;1294;2641;6209;3488;2677;4759;6146;6675;57134;6230;22926;8892;29880;6745;468;60559;25873;1968;1965;6210;2922;183;80896;9314;2028;84920;8720;354;6202;6726;149111;7941;4253;1360;1915;51738;10020;6132;57171;10972;199857;29925;1649;6181;619373;27335;54344;2147;90411;126003;6734;2621;9045;439;6235;6171;1650;1937;6139	http://www.ncbi.nlm.nih.gov/gene/?term= 6224+3479+56052+51121+29927+55650+8668+6175+1215+9117+5372+2999+5283+6729+1522+1917+84061+3646+6217+6158+6143+9570+9487+374+1294+2641+6209+3488+2677+4759+6146+6675+57134+6230+22926+8892+29880+6745+468+60559+25873+1968+1965+6210+2922+183+80896+9314+2028+84920+8720+354+6202+6726+149111+7941+4253+1360+1915+51738+10020+6132+57171+10972+199857+29925+1649+6181+619373+27335+54344+2147+90411+126003+6734+2621+9045+439+6235+6171+1650+1937+6139
"Platelet activation, signaling and aggregation"	132	14	6.774920317	0.198989261	0.40519721	10235;11343;5777;10672;5908;2792;747;6850;94235;2787;2814;2149;2316;6714	http://www.ncbi.nlm.nih.gov/gene/?term= 10235+11343+5777+10672+5908+2792+747+6850+94235+2787+2814+2149+2316+6714
Glucagon-type ligand receptors	20	4	6.767513401	0.200884397	0.40519721	2641;2792;94235;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 2641+2792+94235+2787
Integration of energy metabolism	87	4	6.767513401	0.200884397	0.40519721	2641;2792;94235;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 2641+2792+94235+2787
Regulation of insulin secretion	62	4	6.767513401	0.200884397	0.40519721	2641;2792;94235;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 2641+2792+94235+2787
"Adrenaline,noradrenaline inhibits insulin secretion"	26	4	6.726125445	0.204042956	0.40519721	2792;150;94235;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 2792+150+94235+2787
Thromboxane signalling through TP receptor	21	3	6.700153054	0.207201516	0.40519721	10672;94235;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 10672+94235+2787
Mitotic Metaphase and Anaphase	169	14	6.669956414	0.209096652	0.40519721	5720;5721;26271;991;11130;5695;1060;5710;11243;151246;4085;5347;378708;55920	http://www.ncbi.nlm.nih.gov/gene/?term= 5720+5721+26271+991+11130+5695+1060+5710+11243+151246+4085+5347+378708+55920
Signal amplification	29	3	6.650813133	0.210991788	0.40519721	10672;2792;94235	http://www.ncbi.nlm.nih.gov/gene/?term= 10672+2792+94235
ADP signalling through P2Y purinoceptor 12	20	4	6.625376897	0.214150347	0.40519721	2771;2792;94235;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 2771+2792+94235+2787
G-protein activation	26	4	6.625376897	0.214150347	0.40519721	2771;2792;94235;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 2771+2792+94235+2787
Fc epsilon receptor (FCERI) signaling	319	83	6.603983501	0.214782059	0.40519721	572;5704;5291;816;6416;2255;7294;9462;5527;26281;2932;5720;4214;5711;3717;5594;5693;5687;5721;3551;5709;2549;5924;6500;5515;942;6711;6654;28956;1385;2309;387522;192669;5908;10142;5682;1742;842;6885;153090;5695;2250;2247;8826;5170;8844;409;207;8915;817;1956;818;284;143471;9542;808;2264;2905;3716;50852;6708;6850;8945;10818;145957;7314;2266;2244;115727;5728;5970;4296;6712;5708;6199;5062;3932;4303;5719;10718;22821;4893;4067	http://www.ncbi.nlm.nih.gov/gene/?term= 572+5704+5291+816+6416+2255+7294+9462+5527+26281+2932+5720+4214+5711+3717+5594+5693+5687+5721+3551+5709+2549+5924+6500+5515+942+6711+6654+28956+1385+2309+387522+192669+5908+10142+5682+1742+842+6885+153090+5695+2250+2247+8826+5170+8844+409+207+8915+817+1956+818+284+143471+9542+808+2264+2905+3716+50852+6708+6850+8945+10818+145957+7314+2266+2244+115727+5728+5970+4296+6712+5708+6199+5062+3932+4303+5719+10718+22821+4893+4067
G alpha (z) signalling events	43	5	6.580502989	0.215413771	0.40519721	2792;2781;5580;94235;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 2792+2781+5580+94235+2787
Prostacyclin signalling through prostacyclin receptor	17	4	6.55774147	0.216045483	0.40519721	2792;5739;94235;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 2792+5739+94235+2787
Activation of GABAB receptors	37	4	6.534881023	0.217308907	0.40519721	2784;2792;94235;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 2784+2792+94235+2787
Activation of Kainate Receptors upon glutamate binding	28	4	6.534881023	0.217308907	0.40519721	2784;2792;94235;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 2784+2792+94235+2787
ADP signalling through P2Y purinoceptor 1	22	4	6.539370475	0.217308907	0.40519721	2792;94235;5028;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 2792+94235+5028+2787
G-protein beta:gamma signalling	42	4	6.534881023	0.217308907	0.40519721	2784;2792;94235;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 2784+2792+94235+2787
G protein gated Potassium channels	23	4	6.534881023	0.217308907	0.40519721	2784;2792;94235;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 2784+2792+94235+2787
Presynaptic function of Kainate receptors	19	4	6.534881023	0.217308907	0.40519721	2784;2792;94235;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 2784+2792+94235+2787
Vasopressin regulates renal water homeostasis via Aquaporins	37	4	6.534881023	0.217308907	0.40519721	2784;2792;94235;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 2784+2792+94235+2787
Activation of G protein gated Potassium channels	23	4	6.438538657	0.223626027	0.40519721	3762;2792;94235;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 3762+2792+94235+2787
Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits	23	4	6.438538657	0.223626027	0.40519721	3762;2792;94235;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 3762+2792+94235+2787
Inwardly rectifying K+ channels	23	4	6.438538657	0.223626027	0.40519721	3762;2792;94235;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 3762+2792+94235+2787
Transcription	172	15	6.435622526	0.223626027	0.40519721	30834;29894;54700;9013;7343;8732;4686;6636;10302;8349;51082;6917;25920;2961;404672	http://www.ncbi.nlm.nih.gov/gene/?term= 30834+29894+54700+9013+7343+8732+4686+6636+10302+8349+51082+6917+25920+2961+404672
"Fatty acid, triacylglycerol, and ketone body metabolism"	182	14	6.382991935	0.23120657	0.40519721	211;51586;23205;6822;4899;2274;83401;47;3158;10499;2180;133522;400569;9968	http://www.ncbi.nlm.nih.gov/gene/?term= 211+51586+23205+6822+4899+2274+83401+47+3158+10499+2180+133522+400569+9968
Amino acid and derivative metabolism	170	26	6.341758518	0.233733418	0.40519721	5832;594;5720;5721;1158;11112;4953;6723;383;2805;435;8424;15;2593;6303;445;1644;5695;121278;5694;223;4143;5860;8659;162417;5831	http://www.ncbi.nlm.nih.gov/gene/?term= 5832+594+5720+5721+1158+11112+4953+6723+383+2805+435+8424+15+2593+6303+445+1644+5695+121278+5694+223+4143+5860+8659+162417+5831
Glucagon-like Peptide-1 (GLP1) regulates insulin secretion	37	4	6.325874343	0.235628553	0.40519721	2740;2792;94235;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 2740+2792+94235+2787
Signaling by ERBB2	302	83	6.263052388	0.241313961	0.40519721	816;2263;2261;2255;5566;88;2260;108;5527;26281;2932;5720;26523;5711;5714;5594;5721;57761;5516;64926;2906;5717;2549;55914;5515;28956;10000;8503;1385;2309;8074;941;5335;192669;5908;10142;5682;10197;1742;5786;5156;153090;5695;10817;9101;1848;6233;5295;5921;1956;818;2308;284;673;5710;808;2905;3716;50852;5580;1437;8065;7529;7314;5581;2266;2243;2244;5293;115727;5728;4296;6712;3265;3932;2903;4303;22821;2248;5575;399473;200734;27040	http://www.ncbi.nlm.nih.gov/gene/?term= 816+2263+2261+2255+5566+88+2260+108+5527+26281+2932+5720+26523+5711+5714+5594+5721+57761+5516+64926+2906+5717+2549+55914+5515+28956+10000+8503+1385+2309+8074+941+5335+192669+5908+10142+5682+10197+1742+5786+5156+153090+5695+10817+9101+1848+6233+5295+5921+1956+818+2308+284+673+5710+808+2905+3716+50852+5580+1437+8065+7529+7314+5581+2266+2243+2244+5293+115727+5728+4296+6712+3265+3932+2903+4303+22821+2248+5575+399473+200734+27040
Constitutive Signaling by Aberrant PI3K in Cancer	59	4	6.217510058	0.243840809	0.40519721	2255;26281;5295;50852	http://www.ncbi.nlm.nih.gov/gene/?term= 2255+26281+5295+50852
NGF signalling via TRKA from the plasma membrane	335	83	6.210472889	0.243840809	0.40519721	2534;7414;816;2261;2255;6196;5566;5527;117;26281;23239;2932;5720;3717;5155;5687;5721;5595;2906;1845;9693;1839;5924;942;5576;28956;10000;1385;79109;84078;941;1026;9491;5908;10142;5682;25759;5156;153090;5695;408;2247;1848;8844;116;409;5694;10256;5567;5899;53358;818;22866;2308;6014;8817;8822;5710;808;1173;8682;50852;6708;5580;5568;145957;7314;2243;2244;115727;5728;156;940;3932;4303;10718;2248;5575;200734;4914;5696;4893;5698	http://www.ncbi.nlm.nih.gov/gene/?term= 2534+7414+816+2261+2255+6196+5566+5527+117+26281+23239+2932+5720+3717+5155+5687+5721+5595+2906+1845+9693+1839+5924+942+5576+28956+10000+1385+79109+84078+941+1026+9491+5908+10142+5682+25759+5156+153090+5695+408+2247+1848+8844+116+409+5694+10256+5567+5899+53358+818+22866+2308+6014+8817+8822+5710+808+1173+8682+50852+6708+5580+5568+145957+7314+2243+2244+115727+5728+156+940+3932+4303+10718+2248+5575+200734+4914+5696+4893+5698
PI3K/AKT activation	98	4	6.217510058	0.243840809	0.40519721	2255;26281;5295;50852	http://www.ncbi.nlm.nih.gov/gene/?term= 2255+26281+5295+50852
PI3K/AKT Signaling in Cancer	81	4	6.217510058	0.243840809	0.40519721	2255;26281;5295;50852	http://www.ncbi.nlm.nih.gov/gene/?term= 2255+26281+5295+50852
PI-3K cascade:FGFR1	96	4	6.217510058	0.243840809	0.40519721	2255;26281;5295;50852	http://www.ncbi.nlm.nih.gov/gene/?term= 2255+26281+5295+50852
PI-3K cascade:FGFR3	96	4	6.217510058	0.243840809	0.40519721	2255;26281;5295;50852	http://www.ncbi.nlm.nih.gov/gene/?term= 2255+26281+5295+50852
PI-3K cascade:FGFR4	96	4	6.217510058	0.243840809	0.40519721	2255;26281;5295;50852	http://www.ncbi.nlm.nih.gov/gene/?term= 2255+26281+5295+50852
PIP3 activates AKT signaling	96	4	6.217510058	0.243840809	0.40519721	2255;26281;5295;50852	http://www.ncbi.nlm.nih.gov/gene/?term= 2255+26281+5295+50852
Signaling by Hedgehog	120	12	6.221324724	0.243840809	0.40519721	8481;5566;5720;5721;2737;5695;5710;3549;132884;5034;5575;84455	http://www.ncbi.nlm.nih.gov/gene/?term= 8481+5566+5720+5721+2737+5695+5710+3549+132884+5034+5575+84455
Hedgehog ligand biogenesis	61	5	6.179421588	0.245104232	0.40519721	5721;5695;5710;3549;5034	http://www.ncbi.nlm.nih.gov/gene/?term= 5721+5695+5710+3549+5034
Aquaporin-mediated transport	37	4	6.139783211	0.246999368	0.40519721	2778;2792;94235;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 2778+2792+94235+2787
Class B/2 (Secretin family receptors)	55	3	6.130361442	0.246999368	0.40519721	7478;7481;8326	http://www.ncbi.nlm.nih.gov/gene/?term= 7478+7481+8326
Potassium Channels	65	4	6.142175062	0.246999368	0.40519721	2792;94235;3761;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 2792+94235+3761+2787
Signaling by VEGF	301	83	6.124736606	0.24763108	0.40519721	2534;9047;1535;816;63916;6093;2255;5566;9462;5063;369;5527;26281;3320;5720;5711;3717;9978;5700;5687;5721;5595;208;2906;5715;7422;5924;6711;2335;28956;10000;84078;3071;5335;5908;10142;5682;1742;10810;5879;10006;5695;408;2250;2247;1848;8844;409;7409;207;5694;10256;6233;817;818;1793;25780;9844;5603;9542;653361;5710;2905;3716;6708;9861;5580;161742;10818;64223;145957;7314;2244;115727;6712;3265;5708;10458;8877;5719;10718;22821;2248	http://www.ncbi.nlm.nih.gov/gene/?term= 2534+9047+1535+816+63916+6093+2255+5566+9462+5063+369+5527+26281+3320+5720+5711+3717+9978+5700+5687+5721+5595+208+2906+5715+7422+5924+6711+2335+28956+10000+84078+3071+5335+5908+10142+5682+1742+10810+5879+10006+5695+408+2250+2247+1848+8844+409+7409+207+5694+10256+6233+817+818+1793+25780+9844+5603+9542+653361+5710+2905+3716+6708+9861+5580+161742+10818+64223+145957+7314+2244+115727+6712+3265+5708+10458+8877+5719+10718+22821+2248
Downstream signaling events of B Cell Receptor (BCR)	157	4	6.089023241	0.248262792	0.40519721	2255;26281;50852;5728	http://www.ncbi.nlm.nih.gov/gene/?term= 2255+26281+50852+5728
GAB1 signalosome	100	4	6.089023241	0.248262792	0.40519721	2255;26281;50852;5728	http://www.ncbi.nlm.nih.gov/gene/?term= 2255+26281+50852+5728
PI-3K cascade:FGFR2	96	4	6.089023241	0.248262792	0.40519721	2255;26281;50852;5728	http://www.ncbi.nlm.nih.gov/gene/?term= 2255+26281+50852+5728
PI3K events in ERBB2 signaling	96	4	6.089023241	0.248262792	0.40519721	2255;26281;50852;5728	http://www.ncbi.nlm.nih.gov/gene/?term= 2255+26281+50852+5728
PI3K events in ERBB4 signaling	96	4	6.089023241	0.248262792	0.40519721	2255;26281;50852;5728	http://www.ncbi.nlm.nih.gov/gene/?term= 2255+26281+50852+5728
Role of LAT2/NTAL/LAB on calcium mobilization	102	4	6.089023241	0.248262792	0.40519721	2255;26281;50852;5728	http://www.ncbi.nlm.nih.gov/gene/?term= 2255+26281+50852+5728
Mitotic G1-G1/S phases	130	14	6.079371824	0.250157928	0.40519721	5720;5721;6119;26271;1017;4149;5682;5695;5710;993;9134;7027;1719;55957	http://www.ncbi.nlm.nih.gov/gene/?term= 5720+5721+6119+26271+1017+4149+5682+5695+5710+993+9134+7027+1719+55957
Mitotic Prometaphase	108	10	6.053710394	0.252684776	0.40519721	5527;11130;151648;1060;220134;11243;151246;4085;378708;55920	http://www.ncbi.nlm.nih.gov/gene/?term= 5527+11130+151648+1060+220134+11243+151246+4085+378708+55920
GABA B receptor activation	37	4	6.028252358	0.253316488	0.40519721	2792;3760;94235;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 2792+3760+94235+2787
Phospholipase C-mediated cascade: FGFR1	35	4	6.020193534	0.253316488	0.40519721	2255;26281;5335;5580	http://www.ncbi.nlm.nih.gov/gene/?term= 2255+26281+5335+5580
Phospholipase C-mediated cascade; FGFR2	36	4	6.020193534	0.253316488	0.40519721	2255;26281;5335;5580	http://www.ncbi.nlm.nih.gov/gene/?term= 2255+26281+5335+5580
Ion channel transport	168	14	6.015172575	0.2539482	0.40519721	2556;55283;492;2557;2743;144453;9635;1193;1831;6339;55503;170572;7442;5348	http://www.ncbi.nlm.nih.gov/gene/?term= 2556+55283+492+2557+2743+144453+9635+1193+1831+6339+55503+170572+7442+5348
G beta:gamma signalling through PLC beta	18	4	5.981858102	0.256475047	0.40519721	2782;2792;94235;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 2782+2792+94235+2787
Resolution of Sister Chromatid Cohesion	100	7	5.948165283	0.260897031	0.40519721	11130;1060;220134;11243;4085;378708;55920	http://www.ncbi.nlm.nih.gov/gene/?term= 11130+1060+220134+11243+4085+378708+55920
G1/S Transition	105	14	5.929127098	0.261528743	0.40519721	5720;5721;6119;26271;1017;4149;5682;5695;5694;5710;993;9134;7027;1719	http://www.ncbi.nlm.nih.gov/gene/?term= 5720+5721+6119+26271+1017+4149+5682+5695+5694+5710+993+9134+7027+1719
TNFR2 non-canonical NF-kB pathway	83	5	5.920514608	0.262792167	0.40519721	330;5720;5721;5695;5710	http://www.ncbi.nlm.nih.gov/gene/?term= 330+5720+5721+5695+5710
Extracellular matrix organization	243	41	5.865888454	0.267845862	0.40519721	64386;3381;4238;7092;999;2006;50509;1286;3693;3383;1215;1299;8174;2335;4237;7276;1088;10893;4016;1463;63827;4316;3695;5045;1292;3339;8751;50848;3689;136227;836;1508;7148;10491;2244;256076;633;80781;5034;4312;3690	http://www.ncbi.nlm.nih.gov/gene/?term= 64386+3381+4238+7092+999+2006+50509+1286+3693+3383+1215+1299+8174+2335+4237+7276+1088+10893+4016+1463+63827+4316+3695+5045+1292+3339+8751+50848+3689+136227+836+1508+7148+10491+2244+256076+633+80781+5034+4312+3690
