datab	pathwaysNames	netSize	subnetSize	subnetScore	pvalues	geneListEntrez	group	qvalues
reactome	Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants	17	5	2.98981120335093	0.116201117318436	1950;1956;2885;6464;7316	36	NA
reactome	Constitutive Signaling by NOTCH1 HD Domain Mutants	13	4	2.17881852311911	0.495375128468654	28514;4851;54492;7316	4	NA
reactome	Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants	48	10	3.44006523976131	0.0297699594046008	1387;23462;3516;4851;51564;6907;7316;9612;9734;9759	108	0.673583109744961
reactome	Constitutive Signaling by NOTCH1 PEST Domain Mutants	48	9	3.36073615494944	0.0365358592692828	1387;28514;3516;4851;51564;55534;9612;9734;9759	108	NA
reactome	Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase	15	4	1.66034073065374	0.786315789473684	10393;51343;51433;8556	39	0.924861183888102
reactome	Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding	24	4	2.72534957447598	0.245632065775951	22948;347733;7278;7280	109	NA
reactome	COPII (Coat Protein 2) Mediated Vesicle Transport	62	21	2.60230915378274	0.218390804597701	10282;10427;10484;1075;10960;1294;1453;149111;2153;23243;23256;2890;4905;51128;64689;6811;7039;83696;8615;90411;9632	110	0.747040000672842
reactome	COPI Mediated Transport	11	4	0.595708379051508	0.991778006166495	1314;22820;26286;9276	111	0.985509655509993
reactome	Costimulation by the CD28 family	63	15	2.82302743716131	0.109607577807848	151888;207;2534;2885;3113;5063;5519;5781;5879;6714;7525;79109;8764;919;942	112	0.673583109744961
reactome	Creatine metabolism	0	NA	NA	NA		NA	NA
reactome	Creation of C4 and C2 activators	0	NA	NA	NA		NA	NA
reactome	CREB phosphorylation through the activation of CaMKII	17	4	2.82234321488503	0.207605344295992	2904;4747;801;817	19	NA
reactome	CREB phosphorylation through the activation of Ras	20	4	2.82234321488503	0.141065830721003	2904;4747;801;817	19	NA
reactome	CRMPs in Sema3A signaling	16	4	2.55122961577092	0.319630010277492	1808;5362;56896;91584	113	NA
reactome	Cross-presentation of soluble exogenous antigens (endosomes)	39	4	2.48012876483594	NA	5686;5690;5698;9491	NA	NA
reactome	CTLA4 inhibitory signaling	22	5	2.44616668198313	0.373072970195272	5170;5519;5529;5781;6714	59	NA
reactome	C-type lectin receptors (CLRs)	100	24	2.13299459738917	0.319350473612991	10454;10892;1387;143471;23198;23291;257397;3551;3553;5567;5683;5687;5690;5698;5704;5719;5970;6885;7314;7322;8454;8945;9252;9491	114	0.759859036849343
reactome	Cyclin A/B1 associated events during G2/M transition	21	5	0.90377314315748	0.852503382949932	2305;5518;5519;8900;891	115	NA
reactome	Cyclin A:Cdk2-associated events at S phase entry	60	12	1.97303133449849	0.509926854754441	1017;1022;1026;1027;5690;5693;5698;5925;6502;8454;8900;993	116	0.853958374560489
reactome	Cyclin D associated events in G1	35	4	3.5857333911437	0.020297699594046	1029;5925;595;894	117	0.665547647694599
reactome	Cyclin E associated events during G1/S transition	59	4	2.624528451934	0.206896551724138	5690;5925;898;9491	118	0.747040000672842
reactome	Cytochrome P450 - arranged by substrate type	29	5	2.36325380001894	0.30391061452514	113612;1553;1577;1579;64816	29	0.759859036849343
reactome	Cytokine Signaling in Immune system	0	NA	NA	NA		NA	NA
reactome	Cytosolic sensors of pathogen-associated DNA	0	NA	NA	NA		NA	NA
reactome	Cytosolic sulfonation of small molecules	16	4	2.13860299789797	0.315290933694181	1836;6819;6820;9061	119	NA
reactome	Cytosolic tRNA aminoacylation	22	4	1.73257654985627	0.61340782122905	3376;3735;4141;9255	120	0.877941501311247
reactome	DAG and IP3 signaling	22	8	2.31847395832202	0.250338294993234	108;114;156;5137;5578;5580;5581;801	70	NA
reactome	DAP12 interactions	313	118	2.2268918378756	0.280108254397835	100528032;10125;10142;10213;10326;10451;10718;108;10818;112;11221;114;124599;1445;145957;153090;161742;1742;1843;1844;1849;1852;192669;192670;1950;1956;196883;2065;2066;2069;221002;2243;2250;2252;2254;2260;2263;2264;2266;23112;23198;2335;2534;26281;26523;2885;2904;3084;3133;342510;3674;3690;3716;3717;3815;3937;399473;409;4254;4893;50852;5156;5291;5293;5335;54518;5515;5516;5528;5529;5580;5581;5594;5689;5691;5698;5707;5708;5711;5714;5715;5716;5717;5718;5728;57731;5786;5922;6464;6654;6708;6711;695;7305;7314;7316;7409;7410;7450;801;80824;814;817;84078;8437;8452;8503;8649;8682;88;8823;940;941;9462;9542;9693;9965;9978	121	NA
reactome	DAP12 signaling	305	128	2.88326680906772	0.0987821380243572	100528032;10125;10142;10197;10718;10818;109;111;11221;115;143471;1437;1445;145957;152559;152831;156;161742;1843;1848;1849;192669;192670;1950;200734;2064;2065;2066;2069;2248;2249;2250;2252;2253;2254;2255;2263;22866;22914;23198;2335;2549;25759;25780;26281;26523;27327;283455;284;2885;2906;3084;3562;3567;3568;3667;3674;369;3716;3815;3824;3845;3937;399473;408;409;4140;5136;5137;5153;5155;5156;5159;5245;5291;5293;5295;54209;54756;5518;5519;5525;5526;5527;5529;5536;5594;5595;5605;567;5688;5690;5693;5713;5718;5728;5747;57731;5781;5786;5879;5921;5922;5923;6464;6654;6708;6710;6850;7010;7410;7414;801;805;8074;80824;815;817;8315;8660;8682;88;8822;8844;942;9491;9693;9965	121	0.673583109744961
reactome	DARPP-32 events	21	7	2.04172100025175	0.346414073071719	5142;5519;5530;5567;5577;801;84152	122	0.771304718492403
reactome	DCC mediated attractive signaling	14	5	2.23982660040444	0.522105263157895	1630;1793;5747;7204;9423	123	NA
reactome	Deactivation of the beta-catenin transactivating complex	39	5	2.77923437740938	0.117726657645467	1499;55553;607;6657;7089	124	0.673583109744961
reactome	Deadenylation-dependent mRNA decay	47	4	2.02916060497011	0.46145251396648	11157;1656;219988;27258	125	0.823025048293882
reactome	Deadenylation of mRNA	23	5	1.88261433080225	0.565308254963427	1975;1977;4850;55571;9924	126	0.872307802249036
reactome	Death Receptor Signalling	45	4	2.74851455752579	0.168715083798883	1540;3551;6885;8737	127	NA
reactome	Dectin-1 mediated noncanonical NF-kB signaling	53	4	2.84289940367389	0.201438848920863	23291;5690;5698;7316	9	NA
reactome	Defects in vitamin and cofactor metabolism	0	NA	NA	NA		NA	NA
reactome	Defensins	0	NA	NA	NA		NA	NA
reactome	Degradation of AXIN	48	4	3.0875586628608	0.18	5690;64750;7316;9491	9	NA
reactome	Degradation of beta-catenin by the destruction complex	74	26	1.92749705272956	0.541274817136886	10197;143471;1452;1487;1499;23198;51176;5516;5525;5529;5686;5688;5690;5693;5695;5707;5708;5715;5719;6500;7088;7089;7314;7316;83439;9491	128	0.857055582764721
reactome	Degradation of DVL	49	7	2.82715001928257	0.206577595066804	23072;23198;5690;5698;7316;9491;9978	9	NA
reactome	Degradation of GLI1 by the proteasome	53	7	2.14675130296051	0.510791366906475	10197;2735;5567;5690;5693;9491;9978	129	NA
reactome	Degradation of GLI2 by the proteasome	53	4	3.0901056610618	0.141829393627955	2736;5690;5693;9978	129	0.673583109744961
reactome	Degradation of the extracellular matrix	74	26	1.99104783260493	0.369418132611637	102;10893;1297;1308;136227;1511;1634;3339;4316;4318;4322;4325;4811;5045;5650;5663;649;6696;7077;7092;80781;836;8754;91522;9313;999	130	0.780356048735038
reactome	Depolarization of the Presynaptic Terminal Triggers the Opening of Calcium Channels	12	4	2.55583603456992	0.317574511819116	55799;774;781;785	131	0.759859036849343
reactome	Depolymerisation of the Nuclear Lamina	15	5	2.33925839802618	0.316201117318436	221496;23175;4000;5578;891	132	NA
reactome	Deposition of new CENPA-containing nucleosomes at the centromere	59	6	2.4996520357884	0.410526315789474	128312;23421;387103;55320;79682;8365	5	NA
reactome	Dermatan sulfate biosynthesis	11	4	1.20530370591768	0.839106145251397	10090;1462;1634;29940	133	0.947869426395449
reactome	Detoxification of Reactive Oxygen Species	0	NA	NA	NA		NA	NA
reactome	Developmental Biology	0	NA	NA	NA		NA	NA
reactome	DEx/H-box helicases activate type I IFN and inflammatory cytokines production	12	4	3.14423846590081	0.0721003134796238	1660;3146;351;4790	28	NA
reactome	Dimerization of procaspase-8	11	4	1.65321173615076	0.67816091954023	355;356;8737;8772	74	NA
reactome	Disassembly of the destruction complex and recruitment of AXIN to the membrane	28	4	2.53180660117681	0.241340782122905	2932;5519;5529;7479	59	0.747040000672842
reactome	Disease	0	NA	NA	NA		NA	NA
reactome	Diseases associated with the TLR signaling cascade	12	5	0.635675966357141	0.963128491620112	23643;4615;7096;7099;81793	134	0.985509655509993
reactome	Diseases of Immune System	12	5	0.635675966357141	0.963128491620112	23643;4615;7096;7099;81793	134	0.985509655509993
reactome	Diseases of metabolism	0	NA	NA	NA		NA	NA
reactome	Diseases of signal transduction	209	81	2.2097654268091	0.285520974289581	10013;10046;1024;10818;11052;1387;145957;182;1950;1956;2033;2246;2247;2249;2251;2254;2260;23198;23385;23462;26281;26508;27248;2885;3084;3320;3516;3667;3714;3815;3845;3932;4254;4851;4893;51009;51564;5290;5291;5335;54492;55534;55869;5664;5682;5688;5689;5690;5691;5693;5700;5704;5707;5708;5709;5713;5715;5717;5718;6400;6464;6777;6868;7316;7750;79718;84441;8817;8850;9148;9208;9365;940;941;942;9491;9612;9734;9759;9794;9965	135	0.759859036849343
reactome	Dissolution of Fibrin Clot	13	4	2.70708130099004	0.177653631284916	3273;5270;5327;5329	136	0.747040000672842
reactome	DNA Damage Bypass	43	5	2.94249066139137	0.112852664576803	1642;57804;5980;5983;9978	137	0.673583109744961
reactome	DNA Damage Recognition in GG-NER	33	4	2.86512069555389	0.13166144200627	10920;1642;51138;54617	138	0.673583109744961
reactome	DNA Damage/Telomere Stress Induced Senescence	65	4	2.70254871469134	0.182122905027933	3008;3159;5925;8091	139	NA
reactome	DNA Double-Strand Break Repair	152	67	1.47296267725828	0.747486033519553	10111;10721;142;144715;146956;151987;165918;2072;2138;2139;2140;27343;322;3980;4683;472;5111;51426;51567;51588;5424;5429;55183;5536;55775;5599;580;5884;5888;5889;5890;5932;5981;6119;63967;641;64421;672;7157;7158;7314;7316;7334;7468;7486;7517;7520;79728;80198;8341;8349;8359;8363;8365;8368;83990;84126;84142;8467;890;8914;8924;8970;9025;9031;9156;9577	140	NA
reactome	DNA Double Strand Break Response	67	4	3.27906277326192	0.0986639260020555	2070;51588;8365;8924	141	NA
reactome	DNA methylation	44	4	2.44232673853862	0.37410071942446	128312;1789;255626;8365	5	NA
reactome	DNA Repair	268	122	1.38345940738879	0.667117726657645	10038;100534599;10111;10635;10714;10721;10920;10987;116028;121504;124739;128312;142;146956;151987;1642;165918;197342;2067;2070;2071;2072;2073;2139;2140;2178;2188;22909;23030;23514;25;252969;255626;27339;27434;2965;322;348654;3980;3981;4331;4436;4683;472;51138;51514;51548;51720;51750;5424;5426;5430;5434;5436;5440;54617;54778;55775;56852;57654;57697;57804;5810;5883;5889;5890;5892;5932;5985;6047;6118;6119;63967;641;64421;64858;6612;6613;670;672;6917;7156;7314;7320;7341;7353;7398;7415;7468;7486;7515;7518;7520;7706;7874;79184;80233;8178;8340;8344;8345;8346;8349;8361;8367;84126;84142;8450;8467;8554;8900;8924;8970;902;9025;9031;9100;9156;9318;9577;9682;9937	142	0.899941657964272
reactome	DNA Replication	97	21	2.82136365460503	0.150837988826816	1027;23595;4998;5000;5001;51053;5424;5426;55388;5558;5690;5698;57804;5925;5981;5983;6117;7316;890;8900;9491	143	0.697684251814634
reactome	DNA Replication Pre-Initiation	75	37	0.876725427057874	0.943573667711599	10213;143471;23198;23595;29935;4172;4174;4175;4999;5000;5001;51053;5422;5426;5427;55388;5558;5682;5686;5688;5689;5690;5693;5694;5698;5708;5713;5718;5719;6117;6118;7314;7316;81620;9491;9861;990	144	NA
reactome	DNA strand elongation	30	4	2.29365063611791	0.339664804469274	5422;5424;57804;5981	55	NA
reactome	Dopamine Neurotransmitter Release Cycle	23	4	2.62211894147811	0.335789473684211	6854;6857;8224;8499	3	0.771304718492403
reactome	Downregulation of ERBB2:ERBB3 signaling	12	4	3.04030280677127	0.0950888192267503	10193;2065;3084;7316	145	0.673583109744961
reactome	Downregulation of SMAD2/3:SMAD4 transcriptional activity	22	4	2.62294364283564	0.207821229050279	23327;4087;64750;6497	146	NA
reactome	Downregulation of TGF-beta receptor signaling	24	4	3.10562559019332	0.0927374301675978	11171;23327;4092;64750	146	0.673583109744961
reactome	Downstream signaling events of B Cell Receptor (BCR)	153	19	3.56695078189803	0.0216508795669824	10718;10818;145957;192669;1950;2066;2255;2263;2534;2549;2885;3084;3815;3932;50852;5291;5728;7409;8660	147	NA
reactome	Downstream signaling of activated FGFR1	290	107	2.8843757538144	0.0987821380243572	10197;10213;107;10718;108;10818;112;114;1439;156;161742;1742;1843;1846;1849;192669;192670;1956;2065;2243;2246;2248;2251;2255;2263;22866;23112;2534;2549;25780;27161;283455;284;2885;2903;3084;3558;3559;3560;3562;3568;3667;369;3716;3717;3815;3845;408;409;4140;4893;5037;51332;5137;5153;5156;5245;5291;5295;5335;54518;54756;5518;5529;5580;5581;5595;5604;5605;5683;5689;5690;5691;5695;5700;5702;5704;5705;5707;5708;5728;5747;57731;5781;5908;6464;6654;6708;6710;7316;7409;7450;801;805;816;817;8503;8649;88;8844;9365;940;941;942;9491;9965;9978	148	0.673583109744961
reactome	Downstream signaling of activated FGFR2	290	109	2.30867410694853	0.253044654939107	10125;10197;10256;10718;10817;10818;109;112;113;114;115727;1439;1445;145957;153090;156;161742;1843;1844;1848;1849;1852;1950;1956;2065;2066;221002;2243;2246;2249;2250;2254;2260;2266;23112;23198;2534;25759;283455;284;2885;2903;3558;3559;3568;3674;369;3845;4254;4343;4684;4747;5155;5159;5293;5296;53358;54518;54756;5515;5518;5519;5526;5529;5580;5581;5582;5594;5605;5686;5695;5700;5704;5705;5709;5715;5717;5728;5747;5894;5906;5908;6464;6709;6710;6711;7010;7314;7409;801;805;8074;80824;815;817;818;84078;8452;8649;8817;8823;8831;8844;942;9491;9542;9693;9861;9978	149	NA
reactome	Downstream signaling of activated FGFR3	290	114	2.79526978312354	0.117726657645467	10142;10213;107;108;10818;111;113;115;115727;1437;145957;152559;152831;153090;156;161742;1742;1843;1847;1849;192669;192670;1950;221002;2247;2248;2250;2252;2254;2255;2266;22821;22866;23112;23198;25780;27327;283455;284;2885;28956;2902;3084;3560;3667;369;3716;3717;3845;3932;399473;4343;4684;4747;50852;5137;5153;5155;5291;54756;5515;5518;5525;5526;5527;5529;5536;5580;5594;5604;5605;5682;5687;5689;5690;5693;5695;5704;5709;5711;5719;5728;5747;57690;5781;5786;5923;6654;6708;6710;6711;6712;673;7010;7409;7414;801;805;8074;80824;816;817;8315;84078;8503;8660;88;941;942;9462;9491;9542;9693;9965	121	NA
reactome	Downstream signaling of activated FGFR4	290	140	2.36260028285583	0.231393775372124	10125;10197;10256;10718;10817;10818;109;112;114;115;115727;143471;1445;153090;156;161742;1742;1839;1847;1849;192669;192670;1950;1956;196883;2065;2066;2069;2247;2248;2251;2252;2255;2264;2266;22866;23112;23198;2335;2534;2549;25759;25780;27161;283455;284;2885;28956;2903;2904;2906;3084;3558;3560;3561;3667;3674;3690;3845;3932;399473;408;409;4140;4254;4684;4763;50852;5136;5137;5153;5155;5159;5245;5290;5291;5293;5295;53358;54518;54756;5518;5519;5527;5536;5578;5580;5581;5582;5595;5604;5605;5685;5686;5688;5690;5698;5701;5702;5704;5706;5713;5714;5717;5719;5728;57690;57731;5786;5908;5921;5922;5923;5924;6464;6710;6711;6714;7010;7316;7409;7450;7529;801;805;8074;80824;814;816;817;8315;8437;8503;8817;8826;9491;9542;9693;9965;9978	148	NA
reactome	Downstream signal transduction	301	120	2.51785102502261	0.189445196211096	10197;10718;10818;112;11221;113;114;115;152559;152831;156;1843;1846;1847;1848;1850;192669;1950;200734;2065;2066;2243;2246;2248;2251;2252;2255;2261;2266;22866;23112;2534;2549;25759;25780;26523;27040;27327;283455;2885;2889;28956;2902;2903;2904;3084;3561;3567;3568;3667;3674;369;3717;3815;3845;399473;4140;4684;4747;4763;5037;50852;51332;5136;5153;5155;5156;5290;5291;54518;54756;5518;5519;5526;5529;5578;5580;5581;5594;5605;5685;5686;5690;5691;5692;5702;5704;5707;5715;5719;5728;5747;5781;5894;5923;6710;6714;673;6776;7010;7409;7414;7450;801;814;815;816;84078;8503;88;8817;8831;8844;9365;942;9462;9491;9542;9564;9965	148	NA
reactome	Downstream TCR signaling	81	15	2.93653384517773	0.131843575418994	23118;23291;3113;3115;3551;4790;5170;5588;5688;5690;5698;6885;7316;84433;8915	99	NA
reactome	DSCAM interactions	10	4	2.10924992447688	0.427932960893855	1432;1630;1826;9423	123	0.809097395902862
reactome	Dual Incision in GG-NER	36	5	2.88836999684176	0.234736842105263	1642;2072;2967;5981;9978	150	NA
reactome	Dual incision in TC-NER	59	10	2.93955418897647	0.224210526315789	1642;2068;2073;2967;5424;57804;6119;6917;7316;8451	151	NA
reactome	E2F mediated regulation of DNA replication	31	5	2.25701252493888	0.269282814614344	4998;5001;5519;5925;7027	10	NA
reactome	Early Phase of HIV Life Cycle	0	NA	NA	NA		NA	NA
reactome	ECM proteoglycans	0	NA	NA	NA		NA	NA
reactome	EGFR downregulation	26	4	3.33687305199021	0.0842754367934224	1950;2885;5796;8874	152	0.673583109744961
reactome	EGFR interacts with phospholipase C-gamma	24	11	2.30787971688762	0.253044654939107	108;109;112;113;156;5136;5137;5578;5580;5581;801	70	NA
reactome	Elastic fibre formation	29	4	1.79795744062332	0.465493910690122	3685;3688;3694;8516	153	0.828183416488589
reactome	Elongation arrest and recovery	29	4	2.45016717356347	NA	1025;2963;6917;9150	NA	NA
reactome	Endogenous sterols	0	NA	NA	NA		NA	NA
reactome	Endosomal Sorting Complex Required For Transport (ESCRT)	28	4	1.64384760118513	0.687565308254963	51534;7316;79643;91782	67	NA
reactome	Energy dependent regulation of mTOR by LKB1-AMPK	27	4	2.81399574895394	0.144200626959248	51719;53632;57521;7249	154	0.673583109744961
reactome	eNOS activation and regulation	18	4	1.30590511042695	0.808938547486034	207;3320;801;857	155	0.942569160755355
reactome	EPHA-mediated growth cone collapse	35	7	3.28435867145933	0.0625698324022346	10398;2045;285220;3791;4627;6093;6714	156	0.673583109744961
reactome	EPHB-mediated forward signaling	40	4	4.16024681835223	0.0125391849529781	10095;10552;2048;7074	157	0.665547647694599
reactome	EPH-ephrin mediated repulsion of cells	46	5	3.83699843947717	0.0122905027932961	2045;2048;285220;4067;7074	158	0.665547647694599
reactome	EPH-Ephrin signaling	91	30	3.45080413195399	0.0424581005586592	10092;10095;10097;10451;10552;2045;2046;2047;2048;2051;23385;25791;285220;2904;3320;3791;4067;4318;4627;4629;5879;5921;6093;6383;6386;7074;71;7410;79784;8874	159	0.673583109744961
